day,time,x,y,z,hour,minute,time_new,day_new,week_num,no_movement_1min,no_movement_5min,no_movement_15min,datetime
2,12.0575867,-21.07753,1.56665456,-8.487099,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.0592527,-23.41002,1.56665456,-10.3126411,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.0609226,-25.460783,0.0570384264,-12.608593,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.06259,-27.6325359,-2.49956846,-14.2284679,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.0642576,-30.7184734,-5.358824,-13.8814106,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.06593,-32.47558,-8.092422,-11.5361671,12,03,12:03:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:03:00
2,12.0676,-31.4544582,-8.900746,-9.77058,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0692749,-27.5443535,-8.908809,-9.670515,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0709438,-23.5408783,-8.923351,-9.637447,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0726156,-19.52818,-8.933346,-9.604303,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0742855,-15.5290956,-8.933346,-9.552444,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0759544,-11.6900635,-8.933346,-9.511496,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0776224,-7.842436,-8.933345,-9.387489,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0792971,-3.92124939,-8.933346,-9.385273,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.0809669,-0.0315208435,-8.933346,-9.555517,12,04,12:04:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:04:00
2,12.08264,3.7496357,-8.933346,-9.503258,12,04,12:04:00,2,0.0,1.0,1.0,1.0,2023-01-03 12:04:00
2,12.6905575,5.61516,-8.933346,-9.172367,12,41,12:41:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:41:00
2,12.6922283,3.32751274,-8.933346,-9.221813,12,41,12:41:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:41:00
2,12.6938992,-0.6807232,-8.933346,-9.308468,12,41,12:41:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:41:00
2,12.6955662,-4.680441,-8.933346,-9.39493752,12,41,12:41:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:41:00
2,12.6972351,-8.686631,-8.933345,-9.481543,12,41,12:41:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:41:00
2,12.6989079,-12.6969643,-8.933346,-9.568249,12,41,12:41:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:41:00
2,12.7005825,-16.7155361,-8.933346,-9.655125,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7022543,-20.7180977,-8.932989,-9.747807,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.70392,-24.59224,-8.905126,-9.929861,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.705595,-28.4749,-8.838078,-10.1772842,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7072659,-32.3450165,-8.747447,-10.4999657,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7089357,-33.6737976,-8.077955,-11.725029,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7106037,-31.3398552,-6.002688,-13.47401,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7122765,-28.70479,-3.46378517,-14.4481106,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7139444,-25.7384415,-0.65623343,-13.2126923,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7156162,-22.6974163,1.49650609,-10.9241638,12,42,12:42:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:42:00
2,12.7172871,-19.40599,1.56665456,-9.42564,12,43,12:43:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:43:00
2,12.71896,-18.4777184,1.56665456,-10.9108582,12,43,12:43:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:43:00
2,12.7206278,-20.4258881,1.56665456,-14.2688427,12,43,12:43:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:43:00
2,12.7222958,-22.4928951,1.56665456,-17.6936951,12,43,12:43:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:43:00
2,12.7239666,-24.5694523,1.56665456,-21.07483,12,43,12:43:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:43:00
2,12.7256374,-25.5131073,1.57439363,-23.6202278,12,43,12:43:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:43:00
2,12.7273045,-23.4890785,1.56665456,-26.8596172,12,43,12:43:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:43:00
2,12.7289753,-21.9,1.56665456,-29.27,12,43,12:43:00,2,0.0,1.0,1.0,0.0,2023-01-03 12:43:00
2,12.9290485,-21.9,1.56665456,-29.27,12,55,12:55:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:55:00
2,12.9307175,-23.1512814,1.56665456,-27.30422,12,55,12:55:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:55:00
2,12.9323893,-25.2735577,1.56665456,-23.9401741,12,55,12:55:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:55:00
2,12.9340572,-27.6365089,1.56665456,-22.7022362,12,56,12:56:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:56:00
2,12.9357262,-28.6216946,1.56665456,-25.7153473,12,56,12:56:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:56:00
2,12.9373989,-29.17235,1.56665456,-29.69244,12,56,12:56:00,2,0.0,0.0,0.0,0.0,2023-01-03 12:56:00
